CustomerID,DateRaw,Time,TransactionID,ProductName,PriceUSD,Quantity,PaymentMethod,Category
58,"August 12, 2023",17:00:00,104,Tofu,4,2,Mobile Payment,Vegetarian
151,"July 03, 2023",00:00:00,106,Pasta,8.96,4,Cash,Grains
167,"July 29, 2023",16:00:00,107,Oatmeal,5.65,1,Credit Card,Cereal
66,"July 26, 2023",12:00:00,108,Pasta,19.09,2,Debit Card,Grains
39,"July 07, 2023",04:00:00,109,Pasta,10.31,4,Mobile Payment,Grains
177,"August 17, 2023",23:00:00,110,Carrots,8.51,5,Mobile Payment,Produce
116,"July 18, 2023",14:00:00,115,Bananas,6.73,5,Debit Card,Produce
55,"June 22, 2023",21:00:00,118,Apples,13.24,4,Debit Card,Produce
49,"August 02, 2023",22:00:00,121,Eggs,19.11,4,Credit Card,Dairy
84,"July 09, 2023",04:00:00,124,Carrots,13.73,5,Debit Card,Produce
140,"August 11, 2023",08:00:00,126,Tofu,9.76,4,Debit Card,Vegetarian
44,"June 22, 2023",18:00:00,127,Tofu,4.92,2,Credit Card,Vegetarian
61,"July 10, 2023",08:00:00,128,Potatoes,1.07,1,Debit Card,Produce
167,"August 23, 2023",05:00:00,130,Potatoes,5.86,2,Credit Card,Produce
161,"July 13, 2023",23:00:00,134,Black Beans,2.31,2,Mobile Payment,Vegetarian
177,"June 02, 2023",01:00:00,135,Chicken,17.71,2,Cash,Meat
166,"August 02, 2023",11:00:00,136,Oranges,14.75,4,Credit Card,Produce
106,"August 31, 2023",13:00:00,137,Cheese,18.48,5,Debit Card,Dairy
175,"June 27, 2023",09:00:00,138,Black Beans,6.46,1,Credit Card,Vegetarian
146,"August 30, 2023",05:00:00,139,Oranges,8.72,3,Credit Card,Produce
3,"June 06, 2023",06:00:00,140,Lettuce,12.18,2,Credit Card,Produce
35,"August 03, 2023",07:00:00,141,Butter,7.65,4,Debit Card,Dairy
4,"August 04, 2023",03:00:00,143,Pasta,5.5,4,Debit Card,Grains
46,"August 02, 2023",22:00:00,144,Tomatoes,3.58,3,Mobile Payment,Produce
73,"August 08, 2023",15:00:00,145,Cheese,7.02,3,Debit Card,Dairy
46,"June 29, 2023",01:00:00,146,Beef,14.91,5,Credit Card,Meat
61,"August 06, 2023",15:00:00,147,Cheese,2.28,2,Debit Card,Dairy
89,"June 16, 2023",23:00:00,148,Coffee,2.49,2,Mobile Payment,Beverages
67,"July 24, 2023",18:00:00,151,Chickpeas,6.94,1,Credit Card,Vegetarian
2,"July 03, 2023",20:00:00,154,Oranges,6.33,1,Credit Card,Produce
119,"July 23, 2023",20:00:00,157,Rice,9.46,5,Credit Card,Grains
63,"June 15, 2023",01:00:00,159,Chickpeas,7.62,5,Debit Card,Vegetarian
146,"August 23, 2023",11:00:00,160,Beef,15.3,3,Cash,Meat
177,"August 06, 2023",18:00:00,163,Tomatoes,19.25,3,Credit Card,Produce
27,"August 24, 2023",07:00:00,164,Oatmeal,19.37,3,Mobile Payment,Cereal
178,"July 12, 2023",06:00:00,165,Beef,1.3,1,Credit Card,Meat
152,"June 16, 2023",08:00:00,166,Potatoes,19.23,5,Credit Card,Produce
126,"June 30, 2023",14:00:00,167,Eggs,7.6,5,Credit Card,Dairy
178,"June 19, 2023",16:00:00,171,Pasta,1.21,4,Debit Card,Grains
116,"June 26, 2023",03:00:00,175,Coffee,1.56,4,Cash,Beverages
153,"July 04, 2023",22:00:00,176,Butter,3.25,1,Debit Card,Dairy
118,"August 22, 2023",06:00:00,177,Eggs,18.61,5,Mobile Payment,Dairy
61,"July 17, 2023",22:00:00,179,Tomatoes,14.68,5,Debit Card,Produce
3,"June 12, 2023",22:00:00,184,Chickpeas,16.56,5,Cash,Vegetarian
2,"June 22, 2023",21:00:00,187,Yogurt,6.1,4,Credit Card,Dairy
51,"August 17, 2023",10:00:00,189,Coffee,11.25,2,Debit Card,Beverages
47,"June 17, 2023",05:00:00,191,Cornflakes,3.42,5,Cash,Cereal
51,"June 17, 2023",06:00:00,193,Rice,4,5,Debit Card,Grains
152,"July 24, 2023",13:00:00,194,Onions,19.93,5,Mobile Payment,Produce
146,"August 02, 2023",21:00:00,200,Coffee,7.68,3,Credit Card,Beverages
48,"June 28, 2023",14:00:00,201,Bananas,11.83,2,Credit Card,Produce
143,"June 01, 2023",10:00:00,208,Butter,9.01,2,Cash,Dairy
36,"August 06, 2023",09:00:00,213,Oatmeal,3.09,4,Credit Card,Cereal
64,"July 27, 2023",13:00:00,215,Lettuce,19.39,4,Mobile Payment,Produce
150,"July 22, 2023",09:00:00,216,Yogurt,18.5,4,Cash,Dairy
86,"August 25, 2023",22:00:00,217,Beef,13.13,1,Debit Card,Meat
101,"June 11, 2023",15:00:00,218,Cheese,5.37,4,Cash,Dairy
89,"July 21, 2023",14:00:00,220,Tomatoes,19.25,4,Debit Card,Produce
66,"July 19, 2023",07:00:00,221,Pasta,15.14,3,Mobile Payment,Grains
139,"June 18, 2023",00:00:00,224,Bread,4.58,5,Credit Card,Bakery
83,"June 15, 2023",14:00:00,225,Bananas,17.22,1,Mobile Payment,Produce
125,"August 18, 2023",20:00:00,226,Rice,3.22,1,Mobile Payment,Grains
115,"July 16, 2023",23:00:00,229,Coffee,12.3,4,Credit Card,Beverages
176,"June 22, 2023",22:00:00,230,Oranges,17.99,3,Credit Card,Produce
178,"July 26, 2023",10:00:00,235,Cheese,16.57,4,Mobile Payment,Dairy
87,"August 10, 2023",23:00:00,236,Beef,11.13,3,Credit Card,Meat
104,"August 21, 2023",07:00:00,237,Tofu,0.9,3,Cash,Vegetarian
104,"August 22, 2023",19:00:00,242,Eggs,4.17,4,Mobile Payment,Dairy
120,"August 27, 2023",09:00:00,246,Butter,18.52,1,Credit Card,Dairy
73,"June 17, 2023",22:00:00,248,Lettuce,18.39,1,Mobile Payment,Produce
64,"August 12, 2023",19:00:00,249,Yogurt,6.19,3,Credit Card,Dairy
6,"June 26, 2023",16:00:00,253,Chicken,15.24,5,Cash,Meat
104,"August 18, 2023",13:00:00,255,Tofu,16.33,2,Credit Card,Vegetarian
49,"August 20, 2023",10:00:00,256,Chickpeas,4.68,2,Mobile Payment,Vegetarian
41,"July 29, 2023",11:00:00,259,Bread,4.6,2,Credit Card,Bakery
150,"July 18, 2023",12:00:00,260,Lettuce,13.88,3,Cash,Produce
170,"July 12, 2023",13:00:00,263,Pasta,15.49,1,Cash,Grains
153,"June 27, 2023",16:00:00,264,Tofu,15.76,2,Debit Card,Vegetarian
44,"July 26, 2023",17:00:00,267,Lettuce,18.64,2,Mobile Payment,Produce
178,"August 21, 2023",02:00:00,269,Eggs,2.76,2,Debit Card,Dairy
9,"July 11, 2023",05:00:00,270,Chickpeas,19.3,5,Cash,Vegetarian
126,"August 22, 2023",18:00:00,272,Potatoes,15.73,3,Credit Card,Produce
176,"August 13, 2023",08:00:00,273,Oatmeal,12.24,2,Debit Card,Cereal
4,"August 14, 2023",04:00:00,279,Yogurt,13.27,1,Mobile Payment,Dairy
13,"July 15, 2023",17:00:00,281,Tofu,9.26,2,Debit Card,Vegetarian
139,"August 28, 2023",11:00:00,284,Lettuce,16.84,5,Debit Card,Produce
143,"August 10, 2023",14:00:00,285,Cornflakes,16.24,1,Debit Card,Cereal
161,"July 23, 2023",19:00:00,286,Yogurt,12.78,4,Debit Card,Dairy
134,"August 11, 2023",18:00:00,287,Lettuce,13.22,3,Cash,Produce
83,"July 25, 2023",04:00:00,288,Chicken,8.59,4,Mobile Payment,Meat
71,"July 12, 2023",09:00:00,291,Potatoes,16.3,3,Mobile Payment,Produce
24,"July 08, 2023",13:00:00,292,Oatmeal,10.58,1,Credit Card,Cereal
20,"August 18, 2023",18:00:00,294,Apples,11.9,1,Debit Card,Produce
87,"August 09, 2023",07:00:00,296,Onions,16.02,4,Debit Card,Produce
99,"June 21, 2023",09:00:00,297,Tofu,10.48,1,Mobile Payment,Vegetarian
174,"June 09, 2023",11:00:00,298,Eggs,5.29,3,Mobile Payment,Dairy
135,"July 08, 2023",19:00:00,300,Cornflakes,3.65,5,Mobile Payment,Cereal
135,"July 27, 2023",08:00:00,302,Bread,18.37,1,Cash,Bakery
34,"August 31, 2023",13:00:00,303,Carrots,8.86,4,Cash,Produce
41,"August 04, 2023",21:00:00,304,Cheese,8.41,1,Mobile Payment,Dairy
103,"June 09, 2023",06:00:00,307,Tofu,5.3,2,Debit Card,Vegetarian
132,"June 04, 2023",17:00:00,310,Oranges,2.47,1,Debit Card,Produce
4,"July 06, 2023",07:00:00,311,Bananas,16.7,1,Credit Card,Produce
168,"August 31, 2023",10:00:00,316,Rice,4.24,3,Cash,Grains
95,"July 30, 2023",08:00:00,317,Carrots,6,3,Mobile Payment,Produce
36,"August 23, 2023",09:00:00,318,Yogurt,3.84,5,Debit Card,Dairy
83,"June 19, 2023",03:00:00,319,Butter,5.79,3,Debit Card,Dairy
120,"August 20, 2023",13:00:00,320,Oranges,15.26,1,Debit Card,Produce
48,"June 23, 2023",16:00:00,322,Oranges,1.44,4,Cash,Produce
51,"August 24, 2023",10:00:00,323,Cornflakes,1.94,2,Cash,Cereal
153,"July 31, 2023",15:00:00,324,Milk,14.77,4,Mobile Payment,Dairy
79,"July 04, 2023",05:00:00,327,Chickpeas,18.79,1,Debit Card,Vegetarian
12,"June 08, 2023",04:00:00,328,Oatmeal,16.45,4,Credit Card,Cereal
2,"July 17, 2023",05:00:00,329,Bananas,12.05,3,Credit Card,Produce
4,"July 21, 2023",04:00:00,330,Chickpeas,17.38,5,Credit Card,Vegetarian
150,"August 28, 2023",08:00:00,332,Eggs,13.96,2,Credit Card,Dairy
160,"July 30, 2023",23:00:00,333,Milk,12.26,2,Mobile Payment,Dairy
44,"July 31, 2023",08:00:00,336,Carrots,7.52,3,Mobile Payment,Produce
3,"June 16, 2023",12:00:00,341,Coffee,0.66,1,Credit Card,Beverages
79,"July 31, 2023",04:00:00,347,Oatmeal,18.38,4,Debit Card,Cereal
150,"June 09, 2023",17:00:00,349,Pasta,3.74,5,Mobile Payment,Grains
24,"July 12, 2023",08:00:00,350,Chicken,18.19,5,Mobile Payment,Meat
11,"June 26, 2023",16:00:00,351,Oranges,1.1,1,Credit Card,Produce
168,"July 09, 2023",16:00:00,352,Rice,18.74,2,Debit Card,Grains
141,"July 11, 2023",22:00:00,355,Milk,19.53,5,Debit Card,Dairy
3,"July 25, 2023",13:00:00,356,Onions,4.26,4,Credit Card,Produce
3,"July 24, 2023",10:00:00,358,Lettuce,11.53,5,Debit Card,Produce
20,"August 15, 2023",22:00:00,359,Coffee,16.62,4,Cash,Beverages
4,"June 22, 2023",02:00:00,360,Potatoes,18.35,3,Debit Card,Produce
63,"July 23, 2023",14:00:00,361,Rice,8.08,1,Cash,Grains
49,"June 18, 2023",14:00:00,362,Coffee,6.79,2,Credit Card,Beverages
73,"August 05, 2023",01:00:00,363,Cornflakes,19.02,5,Cash,Cereal
120,"July 22, 2023",23:00:00,364,Cornflakes,19.17,2,Mobile Payment,Cereal
89,"June 01, 2023",20:00:00,365,Cheese,1.22,1,Credit Card,Dairy
118,"August 11, 2023",15:00:00,369,Rice,12.56,5,Mobile Payment,Grains
35,"July 11, 2023",19:00:00,372,Lettuce,14.71,1,Debit Card,Produce
150,"August 19, 2023",03:00:00,374,Potatoes,13.09,1,Mobile Payment,Produce
27,"August 06, 2023",21:00:00,375,Chickpeas,12.89,3,Debit Card,Vegetarian
176,"August 01, 2023",12:00:00,376,Bananas,9.52,5,Debit Card,Produce
119,"June 07, 2023",13:00:00,377,Cornflakes,13.42,2,Credit Card,Cereal
20,"August 27, 2023",00:00:00,378,Milk,1.09,2,Credit Card,Dairy
88,"August 18, 2023",20:00:00,380,Beef,10.55,4,Credit Card,Meat
24,"July 25, 2023",10:00:00,381,Oatmeal,1.49,1,Mobile Payment,Cereal
9,"July 10, 2023",18:00:00,382,Potatoes,1.55,3,Credit Card,Produce
2,"July 14, 2023",13:00:00,384,Tofu,13.5,2,Credit Card,Vegetarian
41,"June 01, 2023",21:00:00,386,Pasta,0.53,2,Cash,Grains
175,"June 16, 2023",05:00:00,387,Pasta,14.57,1,Debit Card,Grains
135,"July 24, 2023",11:00:00,389,Carrots,11.38,2,Mobile Payment,Produce
171,"July 12, 2023",19:00:00,391,Tomatoes,18.77,4,Credit Card,Produce
6,"August 25, 2023",07:00:00,392,Bananas,8.9,2,Cash,Produce
118,"August 17, 2023",23:00:00,394,Milk,0.71,1,Cash,Dairy
11,"June 10, 2023",03:00:00,397,Chicken,13.82,4,Credit Card,Meat
102,"August 04, 2023",08:00:00,398,Coffee,4.18,5,Mobile Payment,Beverages
67,"June 27, 2023",22:00:00,400,Milk,4.54,4,Cash,Dairy
99,"July 27, 2023",12:00:00,401,Cheese,18.14,3,Cash,Dairy
41,"August 14, 2023",00:00:00,402,Tomatoes,4.27,4,Cash,Produce
166,"July 07, 2023",14:00:00,404,Chicken,14.01,4,Credit Card,Meat
116,"August 06, 2023",14:00:00,405,Cornflakes,6.84,2,Debit Card,Cereal
66,"August 09, 2023",02:00:00,407,Apples,7.27,3,Cash,Produce
102,"July 08, 2023",17:00:00,408,Bread,11.36,5,Debit Card,Bakery
78,"June 04, 2023",17:00:00,409,Cheese,13.83,2,Credit Card,Dairy
152,"August 06, 2023",18:00:00,418,Pasta,5.91,1,Debit Card,Grains
34,"June 07, 2023",00:00:00,420,Black Beans,3.16,5,Mobile Payment,Vegetarian
101,"August 11, 2023",17:00:00,423,Coffee,1.77,3,Credit Card,Beverages
13,"June 27, 2023",10:00:00,428,Milk,12.24,2,Debit Card,Dairy
146,"August 06, 2023",16:00:00,430,Oranges,0.56,1,Credit Card,Produce
46,"June 23, 2023",14:00:00,434,Chickpeas,3.08,2,Debit Card,Vegetarian
176,"August 25, 2023",20:00:00,436,Chickpeas,17.74,1,Mobile Payment,Vegetarian
150,"June 17, 2023",16:00:00,437,Milk,9.75,3,Credit Card,Dairy
11,"July 29, 2023",15:00:00,441,Onions,7.82,3,Mobile Payment,Produce
166,"July 16, 2023",04:00:00,444,Rice,8.35,4,Credit Card,Grains
139,"June 08, 2023",23:00:00,446,Pasta,19.3,2,Cash,Grains
103,"August 16, 2023",06:00:00,448,Apples,8.44,2,Debit Card,Produce
143,"June 24, 2023",06:00:00,449,Carrots,13.82,4,Mobile Payment,Produce
27,"August 05, 2023",11:00:00,451,Coffee,13.18,3,Cash,Beverages
78,"June 07, 2023",09:00:00,456,Bananas,18.73,3,Debit Card,Produce
11,"July 31, 2023",07:00:00,457,Eggs,9.97,1,Mobile Payment,Dairy
88,"August 09, 2023",09:00:00,463,Black Beans,14.67,4,Credit Card,Vegetarian
89,"July 14, 2023",17:00:00,464,Cornflakes,10.05,1,Mobile Payment,Cereal
63,"August 20, 2023",00:00:00,465,Chickpeas,19.84,2,Credit Card,Vegetarian
64,"July 08, 2023",20:00:00,466,Potatoes,8.51,5,Debit Card,Produce
125,"June 25, 2023",08:00:00,468,Oatmeal,7.29,4,Debit Card,Cereal
84,"August 14, 2023",22:00:00,470,Beef,2.28,1,Credit Card,Meat
95,"August 13, 2023",05:00:00,471,Oranges,1.86,5,Debit Card,Produce
66,"July 04, 2023",12:00:00,475,Carrots,7.64,4,Cash,Produce
161,"July 31, 2023",10:00:00,477,Pasta,17.57,4,Debit Card,Grains
78,"August 01, 2023",03:00:00,478,Chicken,4.95,3,Mobile Payment,Meat
63,"August 26, 2023",06:00:00,479,Yogurt,11.29,3,Debit Card,Dairy
146,"July 23, 2023",08:00:00,480,Cheese,14.26,3,Credit Card,Dairy
83,"July 22, 2023",21:00:00,481,Butter,5.39,1,Credit Card,Dairy
67,"June 20, 2023",01:00:00,484,Bread,3.55,4,Credit Card,Bakery
3,"July 10, 2023",06:00:00,486,Potatoes,15.08,4,Mobile Payment,Produce
36,"August 04, 2023",08:00:00,494,Rice,14.14,5,Mobile Payment,Grains
106,"June 26, 2023",16:00:00,495,Beef,9.39,4,Mobile Payment,Meat
137,"August 16, 2023",16:00:00,496,Beef,7.53,5,Cash,Meat
166,"June 30, 2023",05:00:00,497,Chicken,3.05,3,Mobile Payment,Meat
168,"August 04, 2023",23:00:00,498,Bananas,16.63,1,Mobile Payment,Produce
110,"August 28, 2023",10:00:00,500,Rice,1.61,2,Cash,Grains
160,"August 12, 2023",19:00:00,502,Milk,10.18,2,Debit Card,Dairy
141,"July 17, 2023",19:00:00,503,Oranges,5.3,1,Mobile Payment,Produce
13,"July 22, 2023",01:00:00,509,Eggs,4.67,3,Mobile Payment,Dairy
63,"June 09, 2023",13:00:00,510,Oranges,7.42,1,Mobile Payment,Produce
176,"June 18, 2023",06:00:00,511,Yogurt,1.32,2,Debit Card,Dairy
125,"July 18, 2023",20:00:00,513,Chickpeas,3.99,3,Debit Card,Vegetarian
118,"July 03, 2023",06:00:00,518,Potatoes,11.76,2,Mobile Payment,Produce
103,"July 30, 2023",12:00:00,519,Eggs,15.41,1,Credit Card,Dairy
42,"August 09, 2023",00:00:00,520,Black Beans,19.07,1,Credit Card,Vegetarian
97,"August 25, 2023",22:00:00,523,Bananas,19.08,1,Mobile Payment,Produce
58,"July 26, 2023",02:00:00,527,Potatoes,10.76,1,Cash,Produce
41,"August 20, 2023",20:00:00,529,Chicken,13.07,4,Credit Card,Meat
27,"June 15, 2023",17:00:00,530,Chickpeas,4.58,1,Cash,Vegetarian
20,"July 03, 2023",07:00:00,531,Oatmeal,9.36,4,Cash,Cereal
9,"August 25, 2023",23:00:00,532,Chicken,18.62,4,Mobile Payment,Meat
55,"June 04, 2023",05:00:00,533,Butter,14.41,5,Debit Card,Dairy
78,"July 29, 2023",09:00:00,534,Chicken,3.48,4,Mobile Payment,Meat
35,"June 18, 2023",02:00:00,535,Chicken,5.38,3,Mobile Payment,Meat
151,"June 20, 2023",05:00:00,538,Coffee,13.62,2,Cash,Beverages
13,"July 12, 2023",11:00:00,539,Pasta,17.87,2,Credit Card,Grains
7,"July 04, 2023",16:00:00,550,Eggs,8.14,2,Cash,Dairy
171,"July 28, 2023",17:00:00,554,Rice,5.21,5,Credit Card,Grains
146,"June 15, 2023",14:00:00,556,Pasta,3.76,4,Debit Card,Grains
170,"July 28, 2023",14:00:00,559,Chicken,8.58,4,Cash,Meat
125,"July 05, 2023",21:00:00,560,Carrots,17.24,5,Mobile Payment,Produce
27,"August 30, 2023",07:00:00,562,Bread,7.01,3,Credit Card,Bakery
67,"July 08, 2023",19:00:00,564,Oranges,20,3,Mobile Payment,Produce
41,"August 02, 2023",04:00:00,565,Bananas,9.48,1,Mobile Payment,Produce
9,"July 04, 2023",00:00:00,566,Cheese,6.08,4,Cash,Dairy
139,"August 04, 2023",16:00:00,567,Chickpeas,4.1,4,Credit Card,Vegetarian
37,"July 04, 2023",05:00:00,568,Beef,4.35,1,Mobile Payment,Meat
71,"August 31, 2023",05:00:00,570,Beef,9.66,3,Debit Card,Meat
102,"July 02, 2023",00:00:00,572,Bread,15.33,5,Debit Card,Bakery
134,"July 03, 2023",23:00:00,577,Butter,9.23,3,Mobile Payment,Dairy
115,"June 29, 2023",11:00:00,578,Lettuce,14.63,5,Mobile Payment,Produce
66,"July 15, 2023",19:00:00,580,Rice,1.41,1,Credit Card,Grains
61,"June 17, 2023",02:00:00,581,Cornflakes,6.62,4,Mobile Payment,Cereal
66,"July 20, 2023",13:00:00,582,Eggs,8.42,5,Cash,Dairy
171,"August 28, 2023",02:00:00,589,Cheese,11.64,4,Debit Card,Dairy
36,"July 05, 2023",22:00:00,590,Black Beans,14.91,5,Credit Card,Vegetarian
84,"July 21, 2023",12:00:00,591,Tofu,11.96,5,Mobile Payment,Vegetarian
49,"July 09, 2023",04:00:00,592,Lettuce,19.08,1,Mobile Payment,Produce
115,"August 01, 2023",03:00:00,595,Coffee,11.73,3,Debit Card,Beverages
159,"July 26, 2023",02:00:00,605,Tomatoes,4.56,3,Debit Card,Produce
66,"July 13, 2023",00:00:00,606,Butter,5.41,1,Credit Card,Dairy
71,"August 26, 2023",13:00:00,611,Pasta,19.81,4,Cash,Grains
161,"July 19, 2023",15:00:00,614,Tofu,14.67,3,Credit Card,Vegetarian
160,"July 08, 2023",01:00:00,616,Onions,14.33,2,Mobile Payment,Produce
55,"June 15, 2023",06:00:00,619,Onions,6.71,1,Credit Card,Produce
5,"July 06, 2023",20:00:00,621,Yogurt,4.27,2,Cash,Dairy
86,"August 05, 2023",16:00:00,622,Cheese,6.88,3,Cash,Dairy
79,"June 06, 2023",23:00:00,623,Chicken,12.75,3,Credit Card,Meat
89,"July 04, 2023",15:00:00,625,Oranges,7.04,2,Mobile Payment,Produce
119,"July 03, 2023",19:00:00,627,Chicken,19.2,4,Cash,Meat
20,"August 30, 2023",07:00:00,628,Bread,4.34,4,Credit Card,Bakery
2,"July 17, 2023",01:00:00,629,Coffee,13.82,1,Cash,Beverages
120,"July 02, 2023",21:00:00,632,Pasta,14.52,2,Credit Card,Grains
150,"August 12, 2023",16:00:00,637,Yogurt,14.92,3,Credit Card,Dairy
12,"August 01, 2023",19:00:00,638,Chickpeas,13.08,4,Credit Card,Vegetarian
170,"July 29, 2023",01:00:00,639,Oranges,8.54,2,Mobile Payment,Produce
37,"June 02, 2023",21:00:00,641,Yogurt,7.01,5,Credit Card,Dairy
146,"July 17, 2023",20:00:00,643,Oatmeal,13.6,1,Cash,Cereal
161,"July 03, 2023",17:00:00,645,Rice,19.11,5,Mobile Payment,Grains
29,"August 16, 2023",04:00:00,647,Yogurt,11.4,4,Credit Card,Dairy
4,"June 08, 2023",11:00:00,650,Black Beans,9.73,3,Credit Card,Vegetarian
95,"June 02, 2023",04:00:00,651,Pasta,14.16,4,Mobile Payment,Grains
5,"August 07, 2023",03:00:00,652,Chickpeas,6.81,2,Credit Card,Vegetarian
2,"July 29, 2023",13:00:00,654,Pasta,13.22,5,Mobile Payment,Grains
170,"July 04, 2023",19:00:00,656,Coffee,2.95,3,Cash,Beverages
143,"July 24, 2023",07:00:00,661,Cheese,17.43,5,Mobile Payment,Dairy
42,"June 30, 2023",17:00:00,664,Chickpeas,11.23,4,Cash,Vegetarian
42,"August 21, 2023",05:00:00,666,Chickpeas,8.81,1,Mobile Payment,Vegetarian
79,"August 22, 2023",18:00:00,669,Eggs,16.81,4,Debit Card,Dairy
84,"August 15, 2023",10:00:00,673,Potatoes,3.07,4,Credit Card,Produce
134,"August 20, 2023",18:00:00,674,Lettuce,3.25,5,Credit Card,Produce
119,"August 19, 2023",03:00:00,675,Chicken,4.45,1,Debit Card,Meat
102,"July 19, 2023",09:00:00,679,Bananas,15.86,3,Debit Card,Produce
24,"August 02, 2023",23:00:00,681,Tomatoes,12.7,4,Mobile Payment,Produce
88,"June 11, 2023",13:00:00,682,Eggs,4.2,3,Debit Card,Dairy
16,"June 27, 2023",17:00:00,685,Bread,19.77,5,Debit Card,Bakery
141,"August 29, 2023",01:00:00,686,Tofu,6.52,2,Debit Card,Vegetarian
134,"June 20, 2023",00:00:00,687,Potatoes,16.34,1,Mobile Payment,Produce
151,"August 28, 2023",21:00:00,689,Oatmeal,10.64,5,Mobile Payment,Cereal
104,"June 22, 2023",21:00:00,690,Apples,5.92,3,Debit Card,Produce
95,"June 12, 2023",12:00:00,695,Lettuce,17.52,3,Credit Card,Produce
